Counter-speech	Mathu Suthanan  adhu illa bro .... Innu periya position la irukura niraya peru dowry kekuranga.... sila peru dha apdi illa..... Most ah dowry kekuravangala irukanga...... Seekiram ah maarum ella
Hope-Speech	Aashiq anna superah interview pandringa
Misandry	Thevidiyaluku porandha Echa raja ungamoma thevidiya koodhi aratha sariya irukum da Echa poriki
Transphobic	9. Morattu single ku ponnungala pudikathu da😭😭😭😭
None-of-the-above	That guy is tik tok guy I mean hand stamping guy
None-of-the-above	Theivame enna polave irukkingale. Payathula nanum alli l; Potruven
Homophobia	worlds comes to end soon.... ivala madhiri koothiyelam mudhala tamil natta vitu veliya thorathuna pothum... un amma vera oruthi koda pooi iruntha ne irunthiruka mata
Homophobia	Daniel rajkumar  athu k avangaloda relationship ha personal ha vachikkonga yaarukkachum theriya pogutha enna .En velila solli ipdi pandringa ithukku munna paiyan ponnu thaniya pona thappa pesuvanga aana ippo rendu pasanga onna ponavey thappa pesuvanga polaye  intha ulagathula innum enna enna nadakka pogutho
None-of-the-above	Aswin 123  ena areaya nenga?
None-of-the-above	Raju Bhai  Hi iam sathya gay life bartner charg
None-of-the-above	Karthick Balaji  pochi... irundha konja nanja nambikaiyum pochi
Hope-Speech	G A U T I  Ada Neenga vera bro naane edhir paakala enaku ovoru naalu paithiyame pudichikum but my husband is a gem Oru Vela engalukulaiyum misunderstanding irundhirundha kandippa married life eh verithirullen.and all the best for u
None-of-the-above	I'm the biggest fan of transgender
None-of-the-above	Aapka No sand me friend
Misogyny	Kadhayalla Nijam Ina d potta poolu venuma ?
Xenophobia	pravin soundar  vantheri aariya PARPANAN thanda nee...mudittu kilambu... Ella naari poidum
Xenophobia	inthe china karenege ellatiyum tinna appe ya sikevarete
Hope-Speech	+Ashuu Sayyed .....yalla nalladhuku tha friend. don't feel.
Misandry	bala da  y unnoda amma va & unnoda father neya thitura da poraboku ----😠
None-of-the-above	S anchor feeling hot gym gay
None-of-the-above	Sudarsan Suku  🤣🤣🤣 Yana thala
None-of-the-above	; Intha link ah open panni parunga friends evunga yarunu..👆
Homophobia	UNGA APPA ENNORUTHA APPANODA SEX VEACHA NE VANTHA
None-of-the-above	Feel pannaathinga bro naanga irukko
None-of-the-above	Bro engineering yarru eppo kandupidcha ethuku nu sollunga
None-of-the-above	Surlirajan R.surlirajan  Ann tha. Uir
Misandry	Karthik Raja  dei unna maari aalunga lam innum irukeengala 🗣💦🌊 da ...... ninga setha ellam seri aagidum da
None-of-the-above	Dei avlotha unaku naa pudicha muyaluku moonu kaal nu solra aalu kitta la onnum panna mudiyadhu; ; I support durai anna
None-of-the-above	hari kumar  Mudiyadhu ; Neeye sollu
None-of-the-above	Mude Eirukkum Eidaam mano kudukkauoom.
None-of-the-above	Lathurshan Lathu   hai bro
None-of-the-above	Heart touching 😭😭😭😭😭😭😭😭😭😭😭 god bless you akkaaaaa I love you akkaa
Misandry	shinchan shinchan  nee periya pudunkiyaatam pesaa tha da iteam
Misogyny	Indha Wife ndra samacharame venaampa; Romba pandraaluga 😂😂😂😂
None-of-the-above	s.ravikumar s.ravikumar  neenga send pannuga
None-of-the-above	Malli Anitha  hmm pa u name malli ya my age 37 u
None-of-the-above	Avanga thnaga Sami avngala vera level waiting for part2
None-of-the-above	Nice bro enaku romba pudichi iruku
None-of-the-above	mack mani  ooooh arrange marriage la love illa nu sonna paru eppa 😂😂
Transphobic	kandaaroliga evlovo nallavagga erunthaalum intha maari Sila mentaluga naalatha paavam avagga moththa perukum kettaperu pls thaivu senju ipdi pandravaggala summa Vidatheega just thatti keluga baathikka pattavagluku supportah eruga
None-of-the-above	She is very cute...Kalla kabadam illa manasu
Transphobic	100 rupees kudutrupanga...andha thirunangai ku ..ok. ..adha. ..ipdi ...Mmm
None-of-the-above	Dai ethu alam oru show
Transphobic	Yedukurathu pitcha ithula thimuru vera ivanguluku
None-of-the-above	Anna sikram waiting for part 2
None-of-the-above	Already athu ella oorulayum nadakuthu maybe athu sattam aanalum agum karumom
None-of-the-above	Ivanga ethula act panni irukanga
None-of-the-above	Ansar Ansar  ungalukku eththina arivu?
None-of-the-above	மாளவிகா தமிழ்  athe thaan correct 😞😞😞
None-of-the-above	Jilla Muthu Ur watsapp number kudu dear
None-of-the-above	rocky bhai  unga name bro
Misogyny	Nee yella oru ponna di ippadi pesura ungalukku antha mari kolantha porakkanu appo theriyum athoda vali yenda unakku oru ponnu mela love yaaraavathu solliya varuthu athu unnoda feeling tha da athu mari thanda ithuvum athu thappunu nee sonna Gay ahvo lesbian ah vo poranthathu avanga thappu illa daa padacha antha kadavuloda thappu thannoda aasaya veliya solla mudiyama pidichatha seiya mudiyama irukkurathu naraga vethanai da neenga yaaru eathukka vena aana ippadi yella pesi kaaya paduthathinga avangaluku pudichamari eppothanda Vazhurathu uyirodu irunthu thannoda entha unarchiyaiyu velippaduthama uyiroda irunthu unarchi illatha oru pommai ah evlo peru vazhuranga theriyuma da
Counter-speech	Idhu actually enaku thappa thonudhu... Avanga rmba Nalavanga bro ipdi prank paniruka vendamae
None-of-the-above	Kandipa ......ooo savuku na varu va da......
Misandry	nerraj Samy  dei potta thayoli....aripedutha unga aathalukitta poda....uruvi viduva
None-of-the-above	Ethellam seri....ungaluku paliyal tollai varadunu yena nechayam.... sumavey poda potta... athu idu vanga... intha country la ponugalukey padukapillai... neenga yena agaporeengalo...; .
None-of-the-above	I to support LGBTQ !.......
None-of-the-above	thala sathish  nan irukata chellam
None-of-the-above	Karthi Keyan semma topic but ithellam panna mattaga
None-of-the-above	Puttamma Kaliyur I am Ganesh guy my no 7358621072
None-of-the-above	Love you so much bro
None-of-the-above	show nalla iruku but unga style la pannuga Gopinath sir ah copy pannathiga .avarea mathiri pesi
Misandry	Dai unna ellam nicka vachi saiyanu  da potta
None-of-the-above	Pudichavan pannitu pogatum ya vidunga da namaku enna vandhuchii 😷
Hope-Speech	mass bro..... nanum idha yellarukum theriya vekkanu ninacha.... NA GAY ILLA.. but idhu thappu ila avangalu pavam thats natural nu yelaruku theriya padutha aasa patra plz idea yedha erundha solunga... idhunaala yelarum ena kalaichalum social media la kindal panalu sari.... enaku idhu thappu ila apdinu yelaruku puriya vekkanum plzz.... give me some ideas...
None-of-the-above	pradeep bible nu sonna mattum pothum...kuttaya kolapa venam
None-of-the-above	Movie his Vara level ; Oru gay person Hoda life la real la avaga enna face panuvagalo adha pathi romba theliva story creat Pani irundhu iruku raga ; Pls subscribe LGBT community 🙏🙏🙏🙏🙏🙏. Movie last la konjum Vara Mari aduthutu poi irukalam . But paravala . Move is very level
None-of-the-above	Inthu yennudaya nanban ne inthu illai be veanum yendral sollikkollalam
None-of-the-above	Super film I love it
None-of-the-above	Arun Reports  pon namer sent me
None-of-the-above	Srini vasan  Thank you bro
None-of-the-above	i wish i can meet up with someone like kartik kumar
None-of-the-above	Ithe maari than da corona va kuda engayo oru edathula iruku nu kelvi pattom ipo pakkathu veetlaye vanthurchu ..ithaye samalika mudila athukula innoru virus ah .. 😒 vazhkai virus kuda poradiye poirum polaye .. 😒 90s kid ra naanu innu oru kalyanam kuda pannala ..
None-of-the-above	Dude ungga video ka romba waiting !!!
None-of-the-above	Dei prank nu short flim edukuringa..  full set up.. atleat dialogue  yachum nambura madiri ezudunga da
None-of-the-above	Annnna lesbian pathi solunga annaa
None-of-the-above	Thakuthyana  mapla ethirpakuraa penkitta mapla iku thakuthiyana varathatchana kekrathula thapilla
Hope-Speech	really good concept Anna yarum panala na patha varaikum spr and unga acting nalla eruku antha akka enaku epavum thirunangai romba pidikum itha pakum pothu innum athigama mariyathai and pasam varuthu love you akka
None-of-the-above	Ithulam parthu kuda en purushan nu puriyathu
Misandry	Saraku adichutu pasuran kana punda nee sathura da please....
None-of-the-above	Ivlo notice panna husbandskellam oru hatsoff
None-of-the-above	Yentha movie la act panirukanga
None-of-the-above	Super dude tq soo much
None-of-the-above	inum konjal ponah family kuliya sex panlanu soluvangah polah..............................
None-of-the-above	Thalaivaa andha saamy ku endha oru problem varama pathukonga pls🙏🙏🙏🙏
None-of-the-above	Madhuvanthi theyvai ellama vanthi eduthu  braminsukku prachanai gala undu pannuthu..; Appa YGM   koncham ponnu YGM Pesama irukka sonna Nalla irukkum; Ellanna epdi than channel ukku channel makka kaari thuppuvanga
None-of-the-above	Adi vangatha orae prank nu nenchan kadasila adichu putan concepts good bro
None-of-the-above	Modalla showa olunga paruda.....Avanga onu helicopterea kekala.....adula varunum than asapatanga
None-of-the-above	Bro avanga andha akka vera level romba pasama irukanga 100 varisham nalla irukanum
Xenophobia	Ippotu yup Tubill unarsy vasapaddu pesynaley ellorum; Poralikalaka maryvidukirarkal enra akka purvamana tamilinattay padukakkum sejatpadum illay alukkoru pechsu idu tan tamil tesyyama  tiravidankal seyta adey tavarukal meendum nadakkiratu pala per vay kiliya pesukirankal avankal tamilanaka unarkirankala enral illay enpadutan padilaka irukkum
None-of-the-above	Hi ram how are you enakum doubt irunthuthu ana enaku ennoda ella questionskum answer kedachirichu ok actually ninga oru teacherthana ninga problems a ignore panrathu overcome pannivarathuku pathila ninga atha face pannunga enna yaara irunthalum namaloda past solli atha pathiye pesi ungala hurt pannuvanga ana ninga ethukum react pannathinga..  naan mail panna ninga reply pannuvingala ninga reply pannanum nu vendam just ennoda mail padichitu oru message mattum pothum padichiten nu please naan ungaluku mail pannalama permission tharuvingala  apdi ninga ok sonningana naan nalaiku mail anuparen
Transphobic	10 percentage transgender tha urupadiyah erukanga..avangala tha Manam ketta endha Tamil cinema migai paduthi kaatudhu..meethi 90 percentage epdi thaa arajagam panitu theriuranga....soodu soranai elladhavanga
Misogyny	entha ilakiyathila irukadi p----- unna mathiri t-----
Misandry	Sattai duraimurugan oru porampokku.....Islamic nanbragalukku lady supply pannum broker paiye.......
None-of-the-above	Super model meeramithun eppo Panna poora
None-of-the-above	Dislike panna eppdi manasu varuthu..... cheee... Ennaku video paathu kannu kalangiruchu
None-of-the-above	Naa live la paathilaye poiten en mobile charger illama off aayitu bro irunthalum parava illa neenga happya irunga manasula ethaiyum pottu olapikkathinga bro saniyan ungala vittu tholaichathunu neanachukonga 🙏😌
None-of-the-above	Thirumalai Kumar   Athu epdi bro moon theriyama irukum
Misandry	Kandipa..... Aan aadhikam ku full stop aeh illa
None-of-the-above	Bro super vera level I am impressed 😍🥰
Xenophobia	mack mani  Un jaadhi karanungala vandhu ena oomba solu😂😂😂😂
None-of-the-above	Sathiyasiva T0509  Ungalukku Sisters Irukangala???
None-of-the-above	Dei coranave innum mudiyalaiye da.. Adhu kulla aduthadha...? Konjam rest kodunga da
Misogyny	Loosu koo mathri pesura... po di poruki munda...
None-of-the-above	Sara Vanan  hi ... Neenga Chennai ah
None-of-the-above	Naama love panlaam baby ♥ 😘
None-of-the-above	ummmmmaaa chelllam. I love u 😍😍😍😍😍😍😍😍😍😍😍
Misandry	Porampokkupasanga. VAIRAMUTHU NAYA.LET THE PORUKKI NAYA.
None-of-the-above	Yen ungaluku dance avlo pudikuma . pesurathu kettu aadura alavuku dancer ah neenga .. Naangalam paatuku than dance aaduvom😁
None-of-the-above	loh jen# ur there sis...
Counter-speech	Ambala Pombala vesam podala pa athu original thirunangai than..avanga pannathu thapputhan athukunu ambalanu sollatha pa nan work panren apdi trainukum kadaikum vasuluku porathu illai yaraum antha mathiri peasrathum illa oruthar panra thappuku eloraum peasathinga pls
Misandry	S K  Ella unakku lover erunthu anuppi Vai; ..Ava pundaya kilichi anupiren
Misogyny	Po di cena devi paavadai pannadai porambokku illuminaati eena piraviye!Raja sir kaal thoosikku samamillai nee!thooo!oc biriyaani thinnutu kaasu kudukkaadha dmk katchi sori naaye!
None-of-the-above	narayanan gopalakrishnan  ; ; ; ; ; ; Ki
Hope-Speech	Don't feel ram Ellam nallathe nadakkum.
Misandry	S K  adei vantheri aariya virunthalikku porantha thevidiya payale... unpondatti pundaya kilichiduven.. ungomma pundaila en Pola Vidava..un ponnaium anuppi Vai .. pundaya kilichi anupiren.. thevidiya payale
Hope-Speech	Avangala...mathiri ...thirunaakkai allam ...god ku .. equal bro.....
None-of-the-above	catholicdan yesus  sari yaru CM aana naadu nalla erukum you tell me
None-of-the-above	Mudiyala da azooo dudooo weeen🤣🤣🤣🤣🤣
None-of-the-above	Mahin Fathima  ahhhh 😂pavo cmnt ku content kedikala pola
None-of-the-above	Aakash Aakash   i am Vellore ❤️
None-of-the-above	Fake Prank..Planned prank...But Real ah irundha nalla irundhurkum...
None-of-the-above	Kadavul pa avanga... Azhuduten nan
None-of-the-above	Anbu Siddhu  ; Hi to
Counter-speech	Padichan purinjukran padikathan thappa nenaimran..... Feeelings  ellarkum maaru.. aduthava ga feeling aah purinjukanum.....
None-of-the-above	tamil vijay   call me
None-of-the-above	Unmai ya aluthutaya yow reyaly greate ya
Misogyny	Muthulakshmi muthulakshmi Eroad enna ungapppa vanguna ur ah ila ni poitu vanguna ur ennamo kevalama pottuiruka mariyathaiya comments podu ponu pakurn Ilana naridum mind ur words
None-of-the-above	Unga partner kuda video podunga
None-of-the-above	Rompa santhosam varuttum Tamil Nadu Chicken price ippo 250 koraiyattum
Misogyny	Ponna adhu?🙄🤔🤔🤔 Apo payyan ilaiya
None-of-the-above	Itha pona lockdown layum panni irukkanum❤️
None-of-the-above	544 akash  whaspp varalama bro
None-of-the-above	Ha poi poi 🔥🔥🔥 vera level
Misandry	Enda ungaluku pasanga adivanguna comedy fun uh. Ponunga adivangana case and news. Otha nalla samugam
None-of-the-above	SEMA akka I like you 😍
None-of-the-above	Semma bro naa ungaloda fan bro thamizhanda 😍😎
Misogyny	Vara vachi ava sootha nakku
None-of-the-above	Magi Priya  very gud morning
Xenophobia	First China va Kundu vatchu thukkanum
Counter-speech	Paiyan Veetla dowry demand panna thappu illa madriye en ellarum pesuringa? Ponnu yaarta kekura? Avanga appa Amma Kita.. unga appa Amma Kita neenga epdi property veedu nu vanguringalo..athe madri Ava vangura..athu thappa?
None-of-the-above	ஸ்ரீ A   u age
None-of-the-above	Part 2 eppo bro plzz solluga
None-of-the-above	I like this video 😘😘😘
None-of-the-above	Oh super unga voice super ❤
None-of-the-above	irukiravanga kettu vanguranga ilathavanga ena pandrathu veetu car 50 60 savaran thantha than nalla iruka mudiyum na anga mathika padurathu panamum nagaium than pengal alla so intha question um sari ila aangalum pengalum ketpathum sari ila
None-of-the-above	but tamilnattula maraimugama palagunatthan undu public yetthukidamattanga
None-of-the-above	cassia 42  apa ungaluku life le nala valuvom nambika ilaya?adutavan kasule oosile valata asaya
None-of-the-above	kamalakannan vetri tamilla sollunga 🤗
None-of-the-above	Iththa akkava paththi solla varththaje illa 😊
Transphobic	indha nai ku.......veara....veala.....illa indha character ampalaya...pompalaya ney tereyala....taan peasuradu tappanadu nu kuda tereyama...loosu matre peasiki2 irukudhu naiii naiii😡😡😡😡😡
Misandry	புரட்சியாளன் சுபா  my son....naa sonnadha apdiya enakke rivet adikriya....unakku adhu set aagala....real aave unga amma pundaiya poii parru....naa kadicha kayam anga irukkum.....Chellam apdidha una pethom....
Hope-Speech	innocent Raj  ❤️ namba aal sema spotive uh pesuraru paaru vera level 🔥
None-of-the-above	Vera level nanba video  mass🙏
None-of-the-above	Akka last vara silent 💞
None-of-the-above	Mani kanta r Mani aavigal is America Solanki sir  call பண்ணலாமா
Counter-speech	Avanga kadavul nambikkai irukkuravanga nu avanga sonnangala? Apram edha vachi u r going to hell nu kathitu irukeengala?
None-of-the-above	Super akka vera level niga🔥🔥🔥🔥🔥🔥🔥🔥♥️♥️♥️♥️💪
None-of-the-above	Atha kettathu avangaloda appavum unogaloda appavum.ethuku neenga yen da sanda poduringaa
Homophobia	unga amma homosexual vachi iruntha nee yepdi poranthu iruppa naya arivu illa pannada orina serkkai kadavulukku aruvaruppana onnu naya athala unarvu vera varutha unakku naya saniyana azhiya pora nee. nee yenna kattu pada irukka naya oru aanum aanum oru pennum pennum irukkuraththu thappu d naya
None-of-the-above	Na Unga fan's bro semaya iruku bro unga video😍
None-of-the-above	Dharanilakshmi Balasubramanian Ena sollringa friend
None-of-the-above	Yov ne manusaney illa ya; ... kanla thanni vanthuchu ya..... pah aluga varuthu..... vera level ya neenga....;  Manusan ya
None-of-the-above	prasan kumar  pon namer sent me
Misandry	Dei echa raja tevudiya payale nee ethana perukuda poranda badu
Hope-Speech	Aluga vanthutupa pavampa transgenders Namma samuthayam avangaluku oru help pannumpa
None-of-the-above	V Nayaki  ; Thanku அம்மா
Misandry	Dai naya poda.....mutta ponda......ayyar ponda....
Hope-Speech	Akka nega 100 varusam santhosama erkanum akka
None-of-the-above	Thu munja paru public toilet pola
Misandry	Ivangala Yarra uyiroda Vala sonnathu intha polappukku poi thookkula thongalam thu
Misandry	Dai kotha can I get your mob numbers
Hope-Speech	S sis . Nallavangalum irukanga...ungala Madhiri...
None-of-the-above	Eppo upload panna episode edhu date solluga plizzzz
Xenophobia	Dai first intha china karana kollanum
Misandry	Nee Bala yilla ba ku badhilaa poo nu vachyu poolaa nu un peyara vachyukko poruthamaa yirukkum saavadikyanam na soldra
Misandry	Ada paythyangalaa evanaadhu bayandhu vandyla modhikiita sethruvaaanda; Kola casela ulla poyiduvada
Misogyny	Gh Wb   Gh Wb  ungomma seal ...un pondatti seal...un lover seal...un ponnu seal...in Akka Thangachi seal...Ella sealaium naanthanda kilichen... pundaya kilichi anupiren...poi Nalla villakku pudichiu paaru da kandara Oli mavane
Counter-speech	And sothu yan anna nuku nu oru appa amma sollranga na avan ve2la erukura ponu kalyanathuku vanguna kadatha andha paiyan dhan adaikuran apdi pakumbothu andha edathoda value equal dhan...
Misogyny	Malini pls ne pera mathiko thev***ya nu... 12:53 hey naye unaku avlo akkara iruntha Anadha Aasaramam vechi kolandhaingala pathukoyan athu unala mudiyuma illala.. unaku sex venun athuku ipdilan pesitu iruka un amma appa una mari ipdi nenachithangana iniki ne irunthurkavemata...    7:20 hey theru poriki naye serupala adipan church la irukavanga kuda una compare panana ne oru thevidiya avanga kadavulukaga kudumba life ah vitu kuduthavanga but ne sex kaga alayira theru nayi.. Yes animals homosexual than neyun nay than athan homosexual ah iruka....pls sis doctor kita poi counseling treatment eduthuko illana sekrama mental aaiduva... Sry una sis sola kuda aruverupa iruku.... Appa amma family traditional ithalan soli kuduthu intha naye valathu iruntha ithu olunga irunthurkin ithu ithu vara ethana per kuda poiruko athan public la ipdi pesthu....
Misandry	Pooda onnala Tamil desiyam me nasamapogapothu
Counter-speech	Bjp supporting brahmins .christian nadar mela attack pannuranga.பொருளாதாரத்தை lock panranga.kannyakumari la.yeppavum why?
None-of-the-above	innocent Raj  iam also vellore
Counter-speech	cassia 42  kuduma prachanya edukku media la sollanum dayavu senju soldren support pannadinga Naa amma appa kastattha purinjukkitavala thittala sorry sister
None-of-the-above	Ninga azhga irukinga aunty azhga pesringa
None-of-the-above	by an sappina  neenga  yanna  seivenga bro
None-of-the-above	Bro 2nd part epo poduvinga
Misogyny	Seethanam ketkum pengalai ethirpom ..
Misandry	Vanthreai naiea......pelipukaga vanthga.naiyea......tamil...pasa kuda unku thgutheilla da.....; Over pasra.la...ne .bhramin thna sanakrit pasetu thirida tamil pasatha da
None-of-the-above	Oru manithana avan viruppam illaama paakkuratae abuse taan semma malini
Misandry	thevadiya payale unna evan da medayila pesa vachan
None-of-the-above	Single tea machi ku intha channel okay
Misandry	Dai goommma gotha thavidiya paiya vaiyala vachi oothu viduvan moonjum mogaraium thuuuu
Counter-speech	Sari amma appa soththu vachchirunthaa athula pangu kekkuringa appa appa amma kadan vachchirunthaa atha pangu poddu adaippingalaa?
Misandry	gpbro  unna umba vitorathuku ready ayttenda vada thevidiya punda magane
None-of-the-above	Public LA nallavana nadikara parathesi kopinath
None-of-the-above	Amma...  Thayaaa Unga vtula erukura situation ah mathire than....  Ellam MA....  Nadakum k va....  Ethula eruthu ena puriuthuna.... Ponnugala Nalla valathurukaganu I my 👉
None-of-the-above	Mani Shankar Iyer  really nambra maari ye illa.... But padam vera level feel
None-of-the-above	I love all thirunagai Ammaku 🙏😭🙏😭🙏
None-of-the-above	Unga prank a paathu yepavumey siripom aana mothal dhadavaya emotional aagi iruken😢romba nalla irunthuthu intha video
None-of-the-above	Dravidargal ottrumaiyai erukom bothu tamilazar kalai nammum ottrumaiyai eruka vendom enbathu than sari.
None-of-the-above	Oru murai en vedio paarunga aadaravu thaarungal plz nanbargale 🙏 plz
None-of-the-above	Thirumalai Kumar  yes bro moon theriyala aana na inaiku tha kavanuchen
None-of-the-above	Johnson Solomon E  po poi Christian prayer video la poi we r tamilans nu comment pannu
Xenophobia	Ada naasama pora edupatta payalugala...engala usuroda podhaka indha cheena kaaran vandhirukan pola
Transphobic	9 kuda arasiyal da saami mudila
None-of-the-above	7 am arivu part.2 aramuchutanga pola
None-of-the-above	intreview adukura amma an nee moonja kattamatraaaaaa?
None-of-the-above	Part 2 Epoo Anna podvinge🤯
Transphobic	Ithungala serupala adichi jaila talAnum 9 potaigalA
None-of-the-above	Samma  talayva  supper
Counter-speech	Ji itha nama keta nama pengaluku theiraali.. samuka veerothi nu solluvanga.. enga yaravathu.. 25 aairam sambarika maplaiku ponnu keedaikuthanu solla sollunga bro
None-of-the-above	Bro ennoda number send panniten bro
None-of-the-above	Bro inda madri feels ella boys ku irukuma pls reply 🙏
None-of-the-above	Yarum unamaiya ellaiye...bro Thevakkaga tha erukkanga... ...😣
None-of-the-above	Ithula sari thavaru nu ethuvum ila ; ; Elame pudikutha ilaya nu thaan paakanum
None-of-the-above	I am Gay my ❤❤❤❤ammu 
None-of-the-above	Entha manasu da... Emathuratha... Unga ellathaiyum... Irukkattom da unga ellathukum irukku
Misandry	கால்நடை காவலன்  ; Un  Amma kitta irukanu  poi thiranthu paru
None-of-the-above	Please Anna pari Anna please nostradamus prediction unmaiya eilla poi ya adai Patri sollungha Anna please
Homophobia	karamum ena kandraviyo athellam indiala mukkiyama Tamil nadula Ban paniranum
None-of-the-above	Thirumalai Kumar  eppo irunthu itha kavanikiriga bro
None-of-the-above	Ithu pandra nala paliyal palathkaram ella Kami agum....so it's correct
None-of-the-above	Single tea machi madari countine pandringa kalakunga
None-of-the-above	Moolaivalimai team la....oru good person.....?????.....
Hope-Speech	Ennala veetla solla mudiyala . veliye yarukittayum share panna mudiyala rompo kashdama irukku. Ennaikkavathu oru naal ennoda life marumunu nambikkaila than irukken
Xenophobia	Chappe mukku karanga yedho oru planning lenirukanga polo
Counter-speech	தமிழர் - Belongs to Tamil stock  paarisaalan videos fulla paarunga...neenga solradhe avare othukala....
None-of-the-above	Bro 786 numbers a pati passunga
None-of-the-above	FASISA BJP yum  adan adimai edapadi adchiyum oliga. Sofia is deivam.
None-of-the-above	Keerthana Jayavel q na ena
None-of-the-above	Next video part 2eipo varum
None-of-the-above	Rashiga Kaliraj  dowry matter a vidava idhu pazhasu??
None-of-the-above	JANANI RANJINI nee pathiya Sravani deivamnu
Counter-speech	Iswarya M  ellorume apdi illai brother oru silar epdi panrathunalatha ellorukum asingam
Counter-speech	Saravanan R  marumaga sonna maganuku enga pochu bhudhi.
None-of-the-above	Muthal Tamil sangam enga nadathathu
None-of-the-above	Karthikeyan R  ur watsapp number
Xenophobia	Brahminanukku brahminan thaan edhiri ? Indha anand srinivasanakku thaan ennamo periya jeniuusnu ninaipu.
Xenophobia	Yena oru masama treatment ah kudukkarangala.... Iyoooo.... Apo pochi....  China parathesi
Xenophobia	Virus uruvaki  other countries  ku anupuvade evargal velai
Homophobia	Kadhayalla Nijam  dey ne gay thana perumai ya soluveengale aprm en da bayapadra othuko ne gay thanu
None-of-the-above	kumar kumar s iruku sir but athu thappu
None-of-the-above	ok dude i ill try
None-of-the-above	Anna Mermaid iruka ilaya atha pathi Solungha
None-of-the-above	Enku purila yen ipd thirunangai kal kuda interview pannubothu yarum anchor irukka matinguringa avaangalum pengal dhn ; Azhaga irukinga sennila akka
None-of-the-above	Tharma Seelan  l log d
Counter-speech	Nama mathavunga vishayathula nalla judge ah erukurom ...aana nammaloda vishayathula lawyer ah erukurom..👍; Live and let live!
Transphobic	Unmaiya kaasu koduka koduka solli people rompa kasdam padutharaku
None-of-the-above	Enakkum intha maari bus la oru time nadanthu irukku
None-of-the-above	dai gopi naayeaaa panni yeruma maadu loosupaiyaneaa
None-of-the-above	jobs pathi pesunga  fake consuldancy emanthuruga bro yarum emarakudathu bro enna mari .. pls  pesunga
Hope-Speech	Thirunangai akka really good chellam thambi solluradu evalavu azhaga iruku evalavu porumai kuda .vazthuthukkal akka nenga ellaruma happya irukuanum 7.45 sec kangal kalangiyadu thirunangai pola yarum nallavarkal  ila avanga than ellar kum mela
Misandry	HIV VIRUS RAJA ADMIN NEPALI DOG; ENTHA TEVADIYA MAGAN HINDI KARAN GUJARATI CRIMINAL BJP MODI PADIKADA MUTAL POOLAI SPAPUVAN HIV RAJA VIRUS NEPALI
Homophobia	unna maari oruthan porakardhuku porakamaye irukalaam...nee yaara iyarkai edhunu solraku...unna maari arivu ketta mundangal aala dan indha naatil vanmurai jaasthiya iruku..unaku onnu purila na mooditu po.. who the fuck are you to decide anything for an other human??
None-of-the-above	Super bro antha akkaku romba nalla manasu...🥺🥺👍👍
None-of-the-above	ale ongaluku vera veliye elliyapa
None-of-the-above	Bro sema sema part 2 epo poduvinga waiting 2 c...But avangata prank nu sollidadhinga pls..; Tirunangaigal sema la evlo pasama pesuraaga
None-of-the-above	Super bro neenga gay va?
None-of-the-above	Halloween prank pannunga bro 😁❤️💯🙏
None-of-the-above	Very sensible and open talk.
Misandry	Dmk sombu naayeee. Dei admin.... Baadu
None-of-the-above	Vishwa Hanu lemon theyka vendiyathu nan illa nenga... avanga avanga urimaiya solla avangaluku urimaiya iruku.. so yarum yaraiyum thitta kuda urimai illa...
Misandry	Echa raja oru thevudiya paiyan endha thevudiya paiyan north thevudiya paiyana seruppal adikka vendum
None-of-the-above	Unmaiya solungha ungha views kakgha thana ipadipanrengha
Misandry	Ada kiruku punda arasu ivlo salugai kudukarathae mel jathi karan keel jathi karana odukitu irukan adhanala keel jathi karanum mela varanumnu govt kudukarathu dha andha salugaigal mutta punagai
Misandry	MANJAKOLI1  nee h .raja moothatha kudikiriyada sunni payale..velaku pudichamari pesura sunni.
Hope-Speech	Akka nenga romba hpy erukanum
Xenophobia	Corona 1st wuhan la vanthapoye indiala flights ban panirnthangana inaiku intha nilama vanthurkathu china la iruka indians a kapathurangalam ada nathari payalugala inneram avaingaluku help Panama irunthurntha avange matum than sethurpange ipdi india la inthana latcham peru sethurka matanga
None-of-the-above	Comment la naam tamilar katchiyai upayoga paduthathirkal
None-of-the-above	Murugesh Murugan   hi nalla erukingala
None-of-the-above	Ameer Dheen  pon namer sent me pon namer sent
None-of-the-above	Antha akka ku nalla manasu
None-of-the-above	Shamim Hossain  i dnt get u
None-of-the-above	Bgm super bro entha padam
Misandry	jesus oru baadu poda punda
None-of-the-above	Hari Haran  antha black satta nee dana😂😂😂
None-of-the-above	Intha topic paartha vudane kovam than vanduchu... Avungaloda feelings aa vachu prank panrengalaanu..  But orange saree avungala paartha vudane kovam koranjathu... Ivarhal than unmaya manitharhal.. Manitha neyathudan nadappavarhal...
None-of-the-above	Neenga poga vendam & no close Chennal you very teland. Uthara illana eanna nee thania video podulam .nanga  irukom Don vry you happy a & joliya iru😘😂😂😂ram unga sirippu rompa alaka irukku
None-of-the-above	Vammale; Yarukku yar pirantha; Namakkenna; Velaya paruda venki
Counter-speech	jeni jeni  ipo dowry kekkalama kekka koodadha?... edha senjaalum thappu nu sonna enga poradhu?
None-of-the-above	Ithu parauma paravatha atha Mattu sonna 5sec atha ivalau nera ilukura yennama time pass panra
